,resp.simple,resp.simple,Relapse,Relapse,vital.status,vital.status,Overall_Survival_binned,Overall_Survival_binned,Remission_Duration_binned,Remission_Duration_binned
ITD,0.023576531143195634,,0.09424739965594535,,0.03679287211871904,,0.06694340426279083,,0.12899902810717734,
ITGA2,0.00983297014272827,-0.41038201214800907,0.013977382185127105,0.9379686613520077,0.029434984406759068,-0.3005303459560098,0.057761705730764445,-0.33714756802000956,0.03680964291657096,-0.10869979202799529
ITGA2_Squared,0.009350982574998334,7.815282919378387,0.025076438215594243,0.10940411443146937,0.018244199922656718,1.432536806484248,0.033707180948638116,0.44567830523877033,0.032482756942809554,0.7029719939284902
ITGAL,0.04436479653704248,1.0428808154879774,0.016345642962923068,-0.6288487781280141,0.010709358542114966,1.5352395314159755,0.01780776237809307,1.5352395314159755,0.023465316349883025,1.9245464230799736
ITGAL_Squared,0.02981992270796957,0.7143375361437828,0.012617541529315934,5.204439874040998,0.009493782478693202,0.48473003022858435,0.011946294162368809,0.15307474390663103,0.012099165953099567,5.204439874040998
ITGB3,0.01680096694268851,-1.6546240650000013,0.01585687983026729,-0.6204263077200063,0.01076758543521289,-0.4384841096800072,0.031797412408005155,-1.080069755400004,0.043155629830813835,1.3234824397599843
ITGB3_Squared,0.008317919160918175,3.6681871197350824,0.007195328300811432,0.45225623070926163,0.007403522259019857,1.3232375131537548,0.014049651600387954,3.6681871197350824,0.023465316349883025,4.572667682273595
Infection,0.0006926465656661995,,0.006136135626449324,,0.00039791099195971014,,0.01655841969357913,,0.016386270071315545,
JMJD6,0.022551394780784384,1.4269750353399426,0.036829117791282534,0.6239255941359558,0.027548492848698758,-0.9562684675880182,0.027546392162337785,-0.8267443641680203,0.03880713984603035,-1.0598877503240165
JMJD6_Squared,0.025455910525323144,2.2907705783358963,0.01756689653721688,0.3882900651473088,0.009742618871156794,0.4659423309917409,0.008241427064714188,2.135466046647032,0.020876692887380588,0.1165071346917963
JUN.pS73,0.022551394780784384,-1.4056081795000028,0.01914162865488034,-0.015452286850009322,0.014568015139024504,-1.2001068736300038,0.02241687563437239,0.8428178729599867,0.04648940107555455,-0.8011925740000057
JUN.pS73_Squared,0.0183380724300245,0.29293610844334733,0.02628530583534716,3.027185821721473,0.008896952629177779,3.6779745088401867,0.03173344436317993,0.13019387765503768,0.05542056711387827,1.6927176857129
JUNB,0.01578564744546118,1.1787908820299369,0.03841044259790649,-1.6597938914520078,0.024918440345119364,2.7097130070539075,0.02844852510497689,1.1894222856759367,0.036817207409972186,-1.6597938914520078
JUNB_Squared,0.011041398406086894,1.3958936118981264,0.02302575954657715,0.42299839120610233,0.024918440345119364,7.317864520458273,0.023810625868567317,2.77063685852816,0.026766479036052337,0.42299839120610233
KDR,0.011453365669184364,1.5786938418499687,0.040018551555064286,-1.058498651183998,0.030931013649757033,-0.19961662580001516,0.05388865761886896,-0.19961662580001516,0.03728613946417504,1.736915930048012
KDR_Squared,0.021998299050302927,0.019019878614436044,0.020295291747448485,0.14436711342977024,0.02102502968422193,0.019019878614436044,0.042420120144311894,2.9945304258867065,0.03728613946417504,3.0061716727429917
KIT,0.035723442784259096,0.35909650214001365,0.03841044259790649,-2.291734700389997,0.015238454260482218,0.7161472355420151,0.02620451129734369,-1.7507487406899949,0.023465316349883025,1.8846769084940198
KIT_Squared,0.013889624714806925,0.017956435314085268,0.03176469203467147,0.23323901058806806,0.010577049791021254,0.5202824442867118,0.038211408941361436,2.242543046478574,0.019076526614616007,0.053836864526415736
LCK,0.03132490583122971,1.6213909794960841,0.030817249893945853,1.744103071852087,0.013809061728020877,-0.9380326610719738,0.024755178978352554,-0.07028286512595416,0.06886484470101742,1.7791636696680877
LCK_Squared,0.04331074023325976,2.6164871146620206,0.023786702119839853,0.4398328585656093,0.018073696224614966,3.160690584025962,0.01698950184953848,3.5897740887167617,0.038307104201311074,3.1607595906398314
LDH,0.049882772891807425,289.61199999999997,0.09803608643723406,3968.889999999999,0.057912684968849604,382.816,0.10212997182069805,786.6999999999999,0.14131344311891259,986.2399999999998
LEF1,0.0176587589090057,-0.5620563262960148,0.025009628415713137,-0.03577842451601798,0.013809061728020877,-0.9713835832360123,0.055214565375182045,0.7477908959119772,0.03546578335406464,0.8764366052359764
LEF1_Squared,0.01533145123067349,1.9775428358259797,0.012617541529315934,8.280913321294767,0.024918440345119364,7.645279322760099,0.02248781911826221,2.436611834767684,0.02436975411048148,7.645279322760099
LGALS3,0.037726728945831456,0.00354809571200021,0.040018551555064286,1.3957522121799897,0.02562875225045358,1.3952752811540001,0.025489839022484695,1.9592431602220006,0.047580657714600516,-1.562764873040001
LGALS3_Squared,0.009350982574998334,6.9464363490062855,0.06386921710938409,1.9444941085307779,0.017893517209220375,1.0186228143695166,0.02829105272574678,0.749819813992193,0.021213696863989273,0.9583700588161566
LSD1,0.03254001285014052,-0.1081413177720183,0.012617541529315934,1.7319517077119668,0.012375690643364412,-2.370958416678,0.031238993346000943,0.9279470974779733,0.03145999461411508,-0.5391540985160148
LSD1_Squared,0.03727573446310484,2.1058239764588498,0.01765959806486179,2.988911384888999,0.012397491491112023,0.7245846966065645,0.030101614981122807,2.570010947556749,0.02033494063078492,2.9436248511233503
LYN,0.02454179652339794,-0.38733723582399593,0.016137768274066322,-0.5845203674719963,0.005305562203840375,2.152845460112009,0.01761393304251413,0.7493655230880063,0.02033494063078492,1.8048752277920084
LYN_Squared,0.03341031504060343,0.5788433757525908,0.016165250242411736,2.3371234863118358,0.00709573313535683,4.607307932856684,0.017054770965868854,2.3593801965720793,0.03042714404845269,1.9587594118876945
MAP2K1,0.01827648811114528,1.3894088585599786,0.026608426573179744,0.12326585769998699,0.01409403993584199,0.28361963098398535,0.03179631611254097,-1.1237484768400061,0.04485881317828555,0.16882628805998667
MAP2K1_2.pS217_221,0.021889463826704536,0.460111359531997,0.02628530583534716,-1.1380238887999972,0.03535638030477739,-0.9954951492200013,0.0148875984995811,-0.9954951492200013,0.041074560510032054,1.5989329199560247
MAP2K1_2.pS217_221_Squared,0.0273130564358397,0.0903719163788933,0.02064184839629829,0.45488339114034293,0.01654805662709384,1.1066120316325732,0.012717471877096653,1.1066120316325732,0.041074560510032054,2.545229960530636
MAP2K1_Squared,0.01610009895679003,1.4867659683553975,0.030786294164213676,2.171877868813158,0.015749347202090924,0.08165239373936746,0.01819864257195747,0.4080013530050261,0.03316229243789483,3.037209497402224
MAPK1,0.02057153523028507,0.8066769960720324,0.030786294164213676,0.9757661498080346,0.030067312568271,-1.0711025533119893,0.02116340331610367,-1.0711025533119893,0.05411335025027464,0.12142095198402458
MAPK14,0.012397491491111995,0.6882511770720163,0.03176469203467147,0.1953976676200253,0.02602573230241667,-1.312589739847994,0.027785032492159134,-1.2178130648359935,0.03906429517274157,0.18579308621002522
MAPK14.pT180Y182,0.028380321620948945,1.5094200527600345,0.016345642962923068,-0.667290652983985,0.014860103077350889,0.019535540576021138,0.023688329440720635,-1.0159870281759882,0.047580657714600516,-2.336806631176
MAPK14.pT180Y182_Squared,0.0273130564358397,0.6550929670948076,0.021797946548266833,4.637316225702649,0.008776576856120266,0.6723320288203827,0.018451648325427394,0.6550929670948076,0.035245511718313055,4.0856662504842465
MAPK14_Squared,0.01614442427756868,0.015154743921514781,0.021256860565898705,0.03789853023089662,0.01857519797826887,1.4544088239204158,0.02042845346640959,1.1665580079206355,0.044253597245349274,0.03789853023089662
MAPK1_3.pT202Y204,0.011988873292834101,0.788254110904008,0.026039008409227182,0.1860292031499604,0.024918440345119364,-1.7372401946959988,0.01893170186384574,-1.2658145909839975,0.023465316349883025,-2.164499111026
MAPK1_3.pT202Y204_Squared,0.015516700983718601,0.2835489450258576,0.023959750616800335,0.07548574481066345,0.017007483362883047,0.2126621912614753,0.009860333786376407,0.18903327334001452,0.021405298397575268,1.283226782288026
MAPK1_Squared,0.028380321620948945,2.4420825406952997,0.014232079589920898,0.01221477688634236,0.014797116306306923,0.9035733033087238,0.01388226995737929,1.489672060408372,0.024939830016579068,0.01221477688634236
MAPK9,0.011126928404638359,1.635119999623917,0.016047925365651472,-1.0435088033979971,0.017985794852459325,0.16377187246994973,0.03752834601752553,0.30257829955994664,0.02476326618576452,0.2885250325000073
MAPK9_Squared,0.005834225258897319,0.2802057479440807,0.03804427426172752,0.012752239797803402,0.023226963140725587,0.012752239797803402,0.04002315155806051,1.7448321020784567,0.035963093996164375,0.08916752783959693
MAPT,0.030869959373425147,0.9299725318400074,0.02510345154621796,-0.27063882415999574,0.03444235990219757,0.10155069620000523,0.05693218138070388,-0.11455934787999533,0.054571623597127195,-0.366687732639996
MAPT_Squared,0.013954527499512315,3.3355424329211525,0.01735651758175999,0.42932724852266635,0.012375690643364412,10.865281774317229,0.023449723456562023,3.3355424329211525,0.020233479569555422,3.7648696760709286
MCL1,0.03353451706512481,0.8115068978159328,0.018355674360412175,1.469345513655918,0.014947977191727753,1.6572994038959137,0.028976098880382946,1.5915155423119152,0.030092320481878376,-0.6357380570320346
MCL1_Squared,0.03624209083892002,1.157645830471349,0.026599070899696292,2.56956217257071,0.012375690643364412,5.825697142568471,0.04093284486087903,2.5313503037860334,0.047532558436224503,0.4072800451587749
MDM2,0.009516575918857614,1.3708663243059824,0.026599070899696264,-1.1250194328940064,0.024340715807124116,0.8342508865079852,0.015394525138604481,0.9465657455819847,0.03457816348686826,0.11044401691998829
MDM2_Squared,0.00714185223339367,1.8971118854468099,0.012953486639519007,6.96466327186686,0.037515755233739574,0.8576144231957064,0.0233964335952489,0.33786569207015466,0.03828521577500432,0.3638557638062466
MDM4,0.022602684418590355,0.6973608483319378,0.021363635738314873,0.9963360666359318,0.0300372757528867,1.0430509444959308,0.03797596911419589,1.0430509444959308,0.044729799406447945,1.0430509444959308
MDM4_Squared,0.011126928404638359,3.809245432025804,0.02942070226959137,0.02295611392752991,0.024918440345119364,5.151657099351556,0.028567602691729047,1.629260673120737,0.04501522042412893,3.350301272256316
MET.pY1230_1234_1235,0.028380321620948945,-1.1592633609299994,0.02541900221826532,2.5570824159600036,0.03763381907334373,2.5294515923400036,0.027865362340866895,2.1426200616600033,0.05912270850033119,-0.28889241689999867
MET.pY1230_1234_1235_Squared,0.01742930702117647,1.56007827279116,0.035454428074582045,0.3120308838924629,0.03763381907334373,6.3442599302361655,0.03121074781715795,2.2361039417779542,0.046162870597285854,0.05202101120523432
MSI2,0.03727573446310484,0.848821668800007,0.012617541529315934,1.8411540728000095,0.021882912224052864,0.01774328045000484,0.03176328824600266,0.5635261026500062,0.043080130064668376,-0.4536146114499964
MSI2_Squared,0.02888073867869343,0.8026667665171022,0.012617541529315934,3.4017480994076386,0.012375690643364412,3.4017480994076386,0.022116090808664945,0.30578357052332317,0.030072745869167916,0.3822271391377507
MTOR,0.013954527499512315,1.777702303199923,0.009431705571701234,1.6844951133299246,0.014947977191727753,1.777702303199923,0.03498757194205537,1.777702303199923,0.02892712553133832,1.5291497968799272
MTOR.pS2448,0.024060195605390855,-0.9147335909500018,0.027978039726723365,1.5153529237999943,0.01937150010543351,0.40689240829999607,0.03248827662830925,0.9355428079999952,0.04383396873592821,0.15962044714999646
MTOR.pS2448_Squared,0.02647422940413404,1.53021815136501,0.018355674360412175,2.2953036228882,0.03451151137820185,0.5101041893340904,0.03217092755410536,2.4137097077667886,0.02033494063078492,2.5047913115195493
MTOR_Squared,0.025455910525323144,3.3210681800828663,0.018355674360412175,3.4291946825112274,0.014168125474036848,3.4291946825112274,0.05674793450733895,3.4291946825112274,0.028223531998130158,1.4365777091885699
MYC,0.025455910525323144,1.639006946207977,0.017007627610692078,0.5240837627159838,0.03763381907334373,2.272982874075973,0.023449723456562023,2.218329776845974,0.04682442554389286,2.218329776845974
MYC_Squared,0.03132490583122971,2.657903333062707,0.015095668130150008,0.7198499286313905,0.03763381907334373,5.163303114984718,0.023449723456562023,4.923656179322612,0.04682442554389286,4.924189021857186
NCL,0.03727573446310484,-1.2039890146660062,0.02541900221826532,-2.0068629518900005,0.039759709038188096,-0.7850982648100091,0.039160858167227586,-0.6716486867240099,0.0474522072272915,1.3093554844699762
NCL_Squared,0.021895037065312525,1.5622724662010332,0.03176469203467147,0.4281756066957007,0.03775538326412353,0.6100590652956125,0.01491993067566344,0.4388746336721661,0.03433686504372202,0.2783892290251851
NF2,0.016422984855466227,-0.3047852506859887,0.030786294164213635,-0.9177047516159913,0.012375690643364412,2.269476653220022,0.028976098880382946,1.5785492158080192,0.04148218407846449,-0.9177047516159913
NF2.pS518,0.04134305584438602,-0.25239817620003135,0.021797946548266833,-1.4792695524000172,0.03322559171707207,0.4443435929999606,0.044119149321373285,0.4443435929999606,0.027776505113372776,0.7927144775999566
NF2.pS518_Squared,0.019666502386166518,3.569861891125782,0.012617541529315934,12.324361522863155,0.012375690643364412,12.324361522863155,0.014930390275887273,0.17005620889767578,0.01895023775600474,0.25505135095337844
NF2_Squared,0.011126928404638359,4.088032809627193,0.00427713428839438,6.783900220284069,0.00650737817269878,0.5464030740583546,0.027731394201863893,1.9736269973472893,0.04747674057500578,2.09696733639695
NOTCH1.cl1744,0.019666502386166518,1.8949926268839739,0.02541900221826532,-2.0026360500980016,0.007955678219809414,-0.2424166475900127,0.04217454699600465,2.356002470397971,0.04234815855228313,-0.2843266333640124
NOTCH1.cl1744_Squared,0.03132490583122971,3.6044366516379185,0.02688746073152519,3.737933126948495,0.007201283351717616,1.9579801228074727,0.04217454699600465,5.517886131089517,0.023465316349883025,13.39417817441354
NOTCH3,0.01680096694268851,1.8205445180000124,0.017659598064861837,-0.9845357923999976,0.02234932064709838,-0.7040277613599966,0.04217454699600465,1.8205445180000124,0.02217524372931101,-0.39546892721599547
NOTCH3_Squared,0.01680096694268851,3.3483455182583115,0.011435050639404587,0.11350325563995593,0.021837366400467628,0.510764586136947,0.04217454699600465,3.3483455182583115,0.02978506022432409,0.908025916633938
NPM1,0.034289946847966934,-1.1464147841900072,0.021797946548266833,1.5184059001799768,0.016409687324334093,0.6013623448299823,0.041197866096083086,0.6660948310899819,0.0526876811819213,0.6660948310899819
NPM1.3542,0.0806029030537474,-0.31671051605003253,0.030817249893945853,1.6378390449879587,0.018448539287072685,-1.7593770891040128,0.028638297010291414,-0.0850414313260357,0.04638566163870202,1.6585275257199585
NPM1.3542_Squared,0.02161550449568983,0.14430229318573531,0.0165587702201625,0.043309340434574836,0.027217783336685952,2.3809145633023605,0.029961851847758285,3.3188487410932033,0.022850917548127625,1.1111090429397306
NPM1_Squared,0.03901489089823204,1.3026986151213866,0.035394686429959465,2.735666969273931,0.016215112889853,2.735666969273931,0.04475836541614736,0.5396894914817204,0.06577147492055524,0.4838595556056472
NR4A1,0.022051824430102063,-0.0537525391440008,0.01782738287334429,-0.4243180719760007,0.06486958934023618,-0.4580058476880007,0.04202983785363368,-0.49169362340000067,0.0778573976173893,-0.49169362340000067
NR4A1_Squared,0.01680096694268851,3.3549280315511485,0.008863589480251788,0.07802203705464705,0.05151094353490282,0.23406517964971857,0.04217454699600465,3.3549280315511485,0.07488962138639266,0.1560436083521828
NRP1,0.034094568290194194,-0.5298147891199854,0.06311874445581966,-0.1746705319119819,0.039465217908097205,0.1121767527560209,0.029094082933099896,0.6448931385680261,0.048057983574627705,0.8088058726640277
NRP1_Squared,0.03132490583122971,2.30150639084671,0.012617541529315934,18.549744723608768,0.012375690643364412,18.549744723608768,0.020212534831864817,2.0253323681935305,0.0334792172452843,1.5190133266627013
ODC1,0.013954527499512315,1.7685299918000377,0.029874354585367247,-0.5139768632399773,0.012533091339301583,1.4460018492400364,0.018853358629542738,-0.5635965774799776,0.04205915007376504,-0.5635965774799776
ODC1_Squared,0.022551394780784384,3.1544515042804138,0.03297277535231524,0.12018242563575277,0.023721564612264268,2.163056656802455,0.013489281744370488,2.7038174826995234,0.030139348953133582,0.570816447216643
PA2G4,0.011126928404638359,1.56277918514001,0.030817249893945853,-1.273939811760004,0.03140421565132809,0.03867666543600645,0.03325275430045005,0.09016661542600657,0.044653428201249845,0.03532123653999042
PA2G4.pS65,0.011126928404638359,2.0425886226600203,0.026908059234044927,1.3088703607260168,0.0216721101403764,-0.9272233899299938,0.08441373297418961,0.7964322095340144,0.05072340995063812,0.4819815258480129
PA2G4.pS65_Squared,0.015929083609618873,2.9096516116838465,0.040018551555064286,3.6433162006385573,0.021826766016366905,3.263827108427141,0.05273232020177254,0.9363881298283484,0.0657287491396461,0.10156726803174701
PA2G4.pT37_46,0.030869959373425182,-1.216593352840011,0.03889823510983792,-0.669991456955997,0.029853433573007127,0.5740617204399769,0.033339073990243606,0.5740617204399769,0.05616237441630656,0.39707935701600494
PA2G4.pT37_46_Squared,0.051431001919549385,1.2505268710518669,0.017228876891631204,2.6373168729676246,0.0036641283529263297,2.645344153667203,0.024693570657175083,3.751578550224194,0.02416944185810993,1.3845918482542119
PA2G4.pT70,0.01680096694268851,-1.483119510889991,0.021797946548266833,1.8053810473880558,0.04492342953252461,0.6441597820020393,0.03717019822615206,0.9369046388220434,0.07405172224287357,0.6734342676840397
PA2G4.pT70_Squared,0.02502492738867068,0.36613114858499324,0.012953486639519007,4.4846239752525365,0.01575248021932446,0.47290688853563323,0.02232085946843465,0.7779804312517475,0.027233874857470863,0.48816056567143895
PA2G4_Squared,0.012511184589047986,0.7553521746466769,0.023150345893103497,1.62708717608573,0.0143682941607165,2.5123477433939994,0.02620451129734374,1.7241628153578175,0.027912735997772994,2.732666422403348
PARK7,0.011126928404638359,2.219112845415982,0.017354291580428782,2.110795022307982,0.021826766016366905,1.519970532627985,0.024654701855207017,0.14138005670799103,0.0399160803236214,1.5790529815959848
PARK7_Squared,0.011126928404638359,4.9257708130106925,0.017354291580428782,4.461775101870142,0.010709358542114966,3.765781535159315,0.0226175076612106,4.9257708130106925,0.03848005984884052,5.889454213071837
PARP1,0.012706446851152742,-0.8250108503919991,0.039593732710540785,-1.0489240757580047,0.02744815144855406,-1.3751129193839995,0.039160858167227586,-0.677662081911999,0.04805798357462776,-0.8992126030860055
PARP1.cl214,0.012878614088049967,0.11275914953604493,0.048180193188872456,-0.8465523847659742,0.024918440345119364,-1.5829935626139888,0.027008963659918228,0.04492904105004358,0.0699296512030203,-0.8756224312599747
PARP1.cl214_Squared,0.008317919160918175,4.4494908522107455,0.03956434197373837,0.5286666677313175,0.014168125474036848,2.496421127357697,0.024233955863875528,1.5419133670911696,0.03586108170824076,0.7489376893312854
PARP1_Squared,0.013417059657693742,0.6810135342857392,0.023150345893103497,0.01478322658254411,0.018208354006174793,1.0385456356272273,0.02964840982323058,0.459684138217199,0.03761942080884806,0.49039245462638015
PB.BLAST,0.016286554851778434,11.172,0.008670931304535487,77.028,0.0037171423559295147,25.088,0.045821564293276995,9.016,0.03525454493841647,92.12
PB.MONO,0.034289946847966934,42.164,0.014517594369353515,2.158,0.011904898185214341,0.332,0.04593376116650576,31.042,0.06856931773723318,5.644
PB.PROM,0.025455910525323144,2.016,0.021797946548266833,4.0040000000000004,0.016215112889853,2.016,0.020217144035675424,6.0200000000000005,0.04180005560794631,0.028
PCA_1,0.028380321620948945,-6.561932850319186,0.032491997310124976,-4.191124589692338,0.02721990763808302,-4.191760067809016,0.03010849314484787,-4.057599344270704,0.042978749364524504,-1.7496058171251718
PCA_10,0.019666502386166518,-3.512795960876889,0.017354291580428782,-3.8356086342684748,0.028865699263623035,-1.6404824552056905,0.05545745303023364,-1.2531072471357874,0.023465316349883025,4.557520873912758
PCA_100,0.03919432799358624,-0.3647389156447658,0.030817249893945853,-0.8152927199158659,0.024918440345119364,-1.1240980899705568,0.026313145840742708,0.46955701930528093,0.047580657714600516,-1.1211809653013591
PCA_101,0.04363766359432952,-0.5587534085614021,0.019728076775144543,-0.448563977591665,0.013988157436429172,0.19934987651038916,0.01505452003288199,-1.1449611813204035,0.0283313026163996,-0.5984216037105075
PCA_102,0.020564610872697564,-0.8120134965917591,0.013318283871337266,-0.24951897746517027,0.024918440345119364,-1.1765932775071408,0.03037315284154543,0.4692240191965822,0.03203539724480364,0.4483908888585604
PCA_103,0.02192772467002746,-0.6379269114914645,0.04653259886772221,-0.5341106076160764,0.011861067848255247,-0.881817250563566,0.023636469817641545,0.630302851683463,0.09255063239272321,-0.5157624556263547
PCA_104,0.041667307238443474,-0.44330541069140716,0.017445230162568187,0.7448617902113364,0.035094952445128724,-0.40104284661504197,0.03300170167514649,-0.40104284661504197,0.03749795221460861,-0.5995996885306669
PCA_105,0.034289946847966934,0.6548615170121221,0.02628530583534716,0.7960946179874346,0.011861067848255243,0.997244792103789,0.05112788427174164,0.030012039969830484,0.04834409363198655,0.030012039969830484
PCA_106,0.013954527499512315,0.717756526998663,0.03841044259790649,0.7445876613330427,0.024918440345119364,0.8894757867386929,0.03856389983230235,-0.7525896345253429,0.07143004436418521,0.3260219657167198
PCA_107,0.021665472619101234,0.025901557342383308,0.05073310414233007,0.6620215385399002,0.016215112889853,-0.703765479913592,0.02598713523932128,-0.8113445943808191,0.04531666235948817,0.0071921461306916346
PCA_108,0.023810131754247732,-0.280885584902975,0.021797946548266833,0.738005348314233,0.015529829259156136,0.4995139066895655,0.02044596248034756,0.6502117395488147,0.025690102190856434,-0.5601900598599465
PCA_109,0.016121164008454758,-0.004541338213216672,0.023150345893103497,-0.5666401764080082,0.0073448037054967275,-0.6935657205165096,0.046200866892099235,-0.04533883453380638,0.045814156018590735,-0.04533883453380638
PCA_11,0.022551394780784384,-2.7909609153637343,0.032338020555530256,0.1005767358630072,0.017677820118664367,0.5136535431811131,0.023449723456562044,-3.1782204222244586,0.0366196574204789,-0.054327066881282526
PCA_110,0.009350982574998334,0.9934764167462852,0.02541900221826532,0.8098955355668159,0.010476441533507574,-0.7378193357243304,0.026434181421020497,-0.2842908356466065,0.06816276849222375,0.575122277720055
PCA_111,0.03727573446310484,-0.5760047157179694,0.02120990754208485,0.21680231690424023,0.011823101307668653,0.5071051848174487,0.022999345806821503,-0.17590068529630376,0.03444761665309182,-0.490593618187679
PCA_112,0.021074305894338674,-0.3834915744853239,0.030817249893945853,0.5902999544733121,0.012375690643364412,0.8808007887424851,0.021444990432206046,-0.8253801674581503,0.03525454493841647,0.6598564922560719
PCA_113,0.02177932883723044,-0.14520568399096245,0.02318281982638981,-0.4700291881732791,0.00709573313535683,-0.6946072559030237,0.02885206190065359,-0.20283521950621364,0.027268579307701768,-0.059814079241195306
PCA_114,0.02129086207910478,0.757600630324772,0.040018551555064286,-0.668386391865897,0.041352643420489055,0.41531230482154036,0.03418419597641593,0.5933022340832208,0.05810166546376938,-0.2899054713600788
PCA_115,0.01680096694268851,0.746785858342097,0.035394686429959465,0.5776841642994537,0.01857676722193341,0.1196904404709862,0.014687806149788353,0.8074725116844625,0.0414402622288077,-0.2666329402573533
PCA_116,0.01845074966475052,0.08443132222197569,0.01892601828303453,-0.30371813866414676,0.027548492848698758,0.45705480467265325,0.031998608300994213,-0.7889049647717998,0.0172987045776003,-0.30371813866414676
PCA_117,0.018800766230330446,-1.0736626665605078,0.02541900221826532,-0.9525203321422747,0.017825400176173622,-0.4550546740591166,0.03721257058198324,-0.3285212210474684,0.04992224728118666,-0.10036104081796393
PCA_118,0.009810278601139144,-0.3440844310909358,0.02541900221826532,-0.8257458088871334,0.012533091339301583,0.6196268337482264,0.04052655442856001,-0.07680513498319941,0.027095674630864208,0.396379288457657
PCA_119,0.03800632781347202,0.7116513153032453,0.017354291580428782,-0.7469476100364352,0.019944195750529525,0.5684430987440077,0.041039656406400615,-0.04229782481744704,0.03319696467921163,-0.04452823057119071
PCA_12,0.011126928404638359,-2.8714032979585626,0.012617541529315934,-7.559733706908767,0.012533091339301583,2.4472908634555344,0.03734574657887682,0.9501769513537885,0.026322268210590583,-1.1773007132118503
PCA_120,0.011843624629257254,-0.5683149834477749,0.021797946548266833,0.5091242676056523,0.018073696224614966,-0.581056506778807,0.028859639106237428,0.3915464408233159,0.021547031389536286,0.06127315330300087
PCA_121,0.009721879136813105,-0.001595793232210485,0.030817249893945853,0.6162234305824963,0.03529099380425754,-0.08476376566880561,0.02021418157360899,-0.6788207116444851,0.02436975411048148,-0.7936717211997831
PCA_122,0.014621237696261558,-0.5184090276478512,0.01765959806486179,0.6130972341632217,0.0077470263286707475,-0.46603710826337386,0.03716607695320695,-0.46603710826337386,0.04905362769924482,-0.46448087954705053
PCA_123,0.0139383691138516,0.2322715606615401,0.03102313341751123,0.48388728627144617,0.028541907513153067,0.42189500604871577,0.028056209158038747,-0.187087982021637,0.04137508080028579,0.48388728627144617
PCA_124,0.009350982574998334,0.7901977005612211,0.036829117791282534,0.3160446718451202,0.017825400176173622,-0.38208835743989544,0.017161197103793047,-0.6018919933151048,0.02735084920915587,-0.5317166014859604
PCA_125,0.018800766230330446,0.7545039180240415,0.01297632031302104,0.04232125303445333,0.02191299327065155,-0.6659463449938336,0.02119829816422425,-0.5308303443653041,0.03667851827214391,0.11759401997990893
PCA_126,0.009891166794595285,0.2968127967921479,0.012953486639519007,0.6112820782983315,0.011861067848255247,-0.7573739991660811,0.06753386480880508,0.36828308804355325,0.07419822212612333,0.32540091329271004
PCA_127,0.013401967657644676,-0.4812664329624058,0.040018551555064286,-0.47170507965505826,0.024918440345119364,0.7425867903780782,0.04385413629444135,-0.25816818912429673,0.07472363595181086,-0.4079627242727414
PCA_128,0.017201380933259652,0.43467253873093337,0.017207523113749734,-0.1974302184868455,0.008799068866095605,-0.3399462921344645,0.03379951732971431,-0.35642754385500486,0.016567134367876157,-0.33874301229293646
PCA_129,0.009350982574998334,-0.743434154539015,0.015130488760982663,-0.05416727637026275,0.02948095361655445,-0.38312908149043146,0.04826972435833132,0.049237006167868747,0.025063473120589874,-0.38274616286285323
PCA_13,0.023680287470271816,1.975619123123761,0.015227567808468012,-0.8489354664479882,0.027548492848698758,2.352683176560606,0.023038585184427918,-3.2367369096796716,0.023465316349883025,4.188607341870618
PCA_130,0.02835172481883108,-0.7223137195385043,0.026599070899696292,0.5395215566277788,0.013157886734759622,0.3588680355922351,0.029633182540615977,-0.6089313631952058,0.024989690228016337,-0.1475277667981144
PCA_131,0.04887410333959885,-0.30501609729082957,0.02541900221826532,0.6222598010291568,0.016215112889853,0.511637413159404,0.013810331321678637,0.6450349985317528,0.04682442554389286,0.5181446124458601
PCA_132,0.013627764941650078,-0.6285768281105433,0.01585687983026729,-0.18195393331010012,0.008799068866095605,-0.3321079967329029,0.023827144173279358,0.097934703726971,0.03524551171831303,-0.45786568140090966
PCA_133,0.013614875091915557,0.4189969630547028,0.01574526685821931,-0.08846005051093364,0.036761316025264494,0.2706394380837309,0.02690085937785444,0.3271565904536249,0.03767676308672918,-0.14362722317616594
PCA_134,0.01680096694268851,-0.4787819323186939,0.02541900221826532,0.8202019331854802,0.012375690643364412,0.8524347834461297,0.03498757194205537,-0.5432476328399929,0.04944725615873535,-0.5593640579703176
PCA_135,0.018800766230330446,0.6426810967460812,0.06001214454933712,0.17726976794396276,0.025128828472733164,0.19011079523155838,0.021656606425745878,0.3949236324133132,0.04980619129778363,0.18954122868964807
PCA_136,0.0110925289481274,-0.14531212193337018,0.05173099055682695,-0.3140817319064736,0.019944195750529525,-0.4796947715140478,0.012894827276951772,0.5648201029493061,0.03985599698080661,0.0653225995814557
PCA_137,0.019666502386166518,-0.4924139893807399,0.030817249893945853,0.3953505718008936,0.027548492848698758,0.3923206586227994,0.02606668790258504,-0.4924139893807399,0.050323380623199965,0.21355578111523488
PCA_138,0.023981070905085833,-0.17191385404669923,0.027978039726723365,0.41064612526207467,0.02721990763808302,-0.2230156066176443,0.033715229361925836,-0.4274226169014246,0.03158342745271339,0.25052730053978
