,Overall_Survival,Remission_Duration,resp.simple,Relapse,vital.status,Overall_Survival_cut,Remission_Duration_cut,Overall_Survival_binned,Remission_Duration_binned
Binned3_GSKA_B.pS21_9,0.13438724074061367,0.12785532788290413,-0.08857934318144539,-0.11283566209797793,0.1393005692797891,0.18486610597310443,0.20393001655743087,0.19995848934807212,0.1744431890639376
Binned3_H3K27Me3,-0.23447942643324987,-0.1719137817724918,-0.03604781789741894,0.10558472766537827,-0.18061136570037442,-0.23814981163194104,-0.3018131140875079,-0.2272229820421867,-0.27150703985765307
Binned3_H3K4Me2,-0.05853058792008637,-0.055179333914203064,0.043013180255949704,-0.02108869627552401,-0.06528073259161343,-0.057949624452013404,-0.13508581320367016,-0.07103797889593873,-0.12843024939942962
Binned3_H3K4Me3,-0.12970820807383618,-0.060544442414072495,-0.1445477136138294,0.0559984905943975,-0.13162729074674642,-0.15318478655518578,-0.15025428517999836,-0.15039756981171093,-0.16437910952910822
Binned3_H3histon,-0.1458091595880318,-0.13279468411207943,-0.04019017208453054,0.10093383577941746,-0.11122508224846703,-0.17489838563443902,-0.22095016113579055,-0.1767442182085253,-0.226774964102861
Binned3_HDAC1,0.06801701955094783,0.002880164651356102,-0.01422348009661312,0.11025390730523574,0.08095069887741282,0.1077732407944349,0.00840040610319162,0.09866070228366874,-0.011955941825615225
Binned3_HDAC2,0.05207778472410771,0.06357987549624936,0.010004032972770291,0.020673265068830857,0.08457877444817447,0.06493280640479011,0.072840448185043,0.0351503642875211,0.042225491829921254
Binned3_HDAC3,-0.07789564175129658,-0.15219346194195976,-0.09790895334113835,0.08699911502950428,-0.08753441818749921,-0.0938174576956243,-0.1335869648445557,-0.1038215116714232,-0.14688801738539037
Binned3_HIF1A,-0.05691873113122944,0.09691585887566544,-0.1035403862760769,-0.12990594014773021,-0.060391614572973394,-0.1506627824462068,-0.04357057528753139,-0.14135573637685256,-0.016563533721722895
Binned3_HNRNPK,0.17432260351487922,0.07369077211224655,0.08752584225147929,0.04092303957242013,0.14097960193335082,0.22935349610918848,0.10300598211398525,0.2100693364440331,0.09618650784478569
Binned3_HSP90AA1_B1,0.20709043016685777,0.12079302288594797,0.14291448915051952,0.04365416509734179,0.1794484355098052,0.34376709521622545,0.20751065322054116,0.3313676712191012,0.2030460668057783
Binned3_HSPA1A_L,-0.11316589316881658,-0.1294376865529774,-0.12046262971553173,-0.005030792884732985,-0.1045629196932125,-0.17604439788555148,-0.17959341592513994,-0.16294554767814864,-0.1518844259536528
Binned3_HSPB1,-0.12586197553882167,-0.1283940847848182,0.0042765331791995145,0.04657766519481807,-0.0845787744481744,-0.15164607202396224,-0.13698782102162133,-0.12713156513032361,-0.151622466178251
Binned3_IGF1R,0.05859017010888864,0.07755464760540152,0.06771073809293962,-0.12768362384448992,0.052055000406179434,-0.04009145304663586,0.049313360175991944,-0.040807931561755044,0.05305106306258357
Binned3_IGFBP2,0.0209887933743782,0.008539943549954375,0.0832512693982436,-0.07971581058498078,0.018970272463597174,-0.024778610539532342,-0.013100125217190861,-0.024578127433937117,0.009540286214100873
Binned3_INPP5D,-0.041485869129520105,-0.07786016319122993,-0.16410210084257215,0.0519539040119825,0.007065020791788702,-0.15147973245173052,-0.1510889343672485,-0.13594810912465313,-0.19603421232433138
Binned3_INPPL1,0.18850635147257094,0.15436578986138905,-0.11187514359746521,-0.11742529977666973,0.13424393631417603,0.24145334983567163,0.24430384323352441,0.23323887946868413,0.2104889794844489
Binned3_IRS1.pS1101,0.12080856869097216,0.15840925328573074,-0.087149278686095,-0.10671124447499482,0.15266778087124802,0.160808193048956,0.22173302381054721,0.16344500546702873,0.239062529178336
Binned3_ITGA2,-0.2033431036143573,-0.14362758273189255,-0.027432425543450996,0.02445618025306594,-0.2037089969575836,-0.25510158227544794,-0.19269952913848637,-0.24529823414588225,-0.1753858267502158
Binned3_ITGAL,-0.10103886036060032,-0.023666855061498692,-0.14984720611316024,-0.09042680488233185,-0.058317696107170275,-0.0599598223560345,-0.028445386985903112,-0.033209310064550544,-0.05046275310177452
Binned3_ITGB3,-0.11572171565985984,-0.10283845146394482,0.03326936869973485,-0.05183330279244571,-0.12024443237418132,-0.20155068943268023,-0.14740363120142044,-0.18960113126420725,-0.0985799171123275
Binned3_JMJD6,-0.07347875388655956,-0.1281652568836812,-0.12549567721609636,0.08751913181863713,-0.06697394341272764,-0.00562751865271166,-0.0492522986207233,-0.008491313993579023,-0.04814014228210467
Binned3_JUN.pS73,-0.005079531556907899,0.09982101198005555,-0.041070431705603934,-0.03258686764945829,0.04209151253701084,0.029877341012430884,0.11627801282171552,-0.0006757915917153298,0.1138638180874485
Binned3_JUNB,-0.0742173133559914,0.0012836247483215208,-0.03310357336643366,0.04046025822213203,0.019716674536353066,0.013532106265449664,0.04060658668606764,-0.0144944024171761,0.06468883332033283
Binned3_KDR,0.18507706808552005,0.05869899349769615,-0.024057407276428407,-0.04965369640432795,0.14262030486025942,0.17375447630674382,0.1490106192620804,0.18781719422346457,0.1023240329832026
Binned3_KIT,0.08178045426986179,0.15241748935377245,0.16994491242468104,-0.05240013018102143,0.055120371909095446,0.04420590245442064,0.08022586651719958,0.014834554791172844,0.10532025180305417
Binned3_LCK,-0.10461636783348495,-0.08490213992295999,-0.11375463157152661,-0.11257915533429429,-0.07987319087973574,-0.14302022635059203,-0.09136994859592276,-0.09298227845935852,-0.05161227384895316
Binned3_LEF1,0.0013101654198797294,0.024373345865144044,-0.09049123822211848,-0.10616075967727608,-0.044556606273830665,-0.13302364288833035,-0.08014397615415692,-0.10706212579145422,-0.047145215676869794
Binned3_LGALS3,0.0010607339668165215,-0.016098038182378403,-0.18156887813752032,-0.018263641443018043,0.016265201774592,0.012371935055346985,0.01927172133388567,0.029935519399965187,0.0015275260892107353
Binned3_LSD1,0.054540953097932804,0.05046292738251233,0.09568742988458918,0.05714775387267543,0.06832365541239985,0.09807983418376949,0.04536793072270253,0.06345227223915266,0.03230516031701806
Binned3_LYN,-0.02873599929131391,-0.15045435256608358,0.011793896190782608,0.08602669559078759,-0.0031324115376009875,-0.00244021672287955,-0.036178977142107736,0.006349856979918988,-0.034388268467380766
Binned3_MAP2K1,0.07510620035138624,0.06460788324439949,7.746821120945337e-05,-0.08536807324119386,0.04999784843229513,0.07247647724301998,0.08382096842729549,0.098182563141879,0.05707655070265542
Binned3_MAP2K1_2.pS217_221,-0.004134633755137705,-0.07535789552958652,0.045026815457062296,0.08987503876600252,0.010073788276983315,0.06456284466154907,-0.020372659991986595,0.06404242584942453,-0.019054439322288234
Binned3_MAPK1,-0.01593063538302688,-0.045807287042991425,-0.005681598993847163,-0.09955204551405854,-0.02246035987115178,-0.0496657641940474,-0.04345902978282546,-0.023166821284767818,-0.04374104041229127
Binned3_MAPK14,0.08630018711573001,0.11016677709614006,0.07939063439592604,-0.09642940814361732,0.12392028419775712,0.043768568765530966,0.08978929018941641,0.057795243383968437,0.08166774119988796
Binned3_MAPK14.pT180Y182,0.0806789615462394,0.08770369754957802,0.1044520412794094,-0.07967859156138027,0.08685138051122918,0.0886275438476535,0.1320188903860992,0.08346133541384275,0.14209699054537406
Binned3_MAPK1_3.pT202Y204,-0.15629675071714955,-0.13900656617327528,-0.05439026924613189,0.15961480658576727,-0.08560496248859265,-0.11447237316356644,-0.07294865203834633,-0.11818071525872144,-0.08312173608369952
Binned3_MAPK9,0.12709937344335692,0.11956423210176832,0.043537134699693135,0.0346965751544419,0.1159562093271041,0.13903735764531436,0.16045402113092727,0.14124778434797294,0.10496388385860426
Binned3_MAPT,-0.1467720738266456,-0.11506938556324901,-0.06939129418720717,0.08287482937435972,-0.16105380088004645,-0.24794496751873585,-0.1737683197087949,-0.24507300374705587,-0.20421135483262196
Binned3_MCL1,-0.045721005038276655,-0.11274921015925636,-0.14478379798182198,0.08727066904673648,-0.060752864484057714,0.0006942391706788887,-0.07312657084238777,0.02067126062764764,-0.07239578642589306
Binned3_MDM2,-0.05735765039011589,0.06306706263336297,0.010085042118611207,-0.11973632201089586,-0.013056820026296127,-0.036655111826439234,0.01769998727299397,-0.03589271756463863,0.030570431605641372
Binned3_MDM4,-0.12375460171565991,-0.12348129106167637,-0.05613186752719667,0.08147489319949211,-0.10473566568674594,-0.07241410658009961,-0.12019124604742241,-0.08629484665112414,-0.1555065663714085
Binned3_MET.pY1230_1234_1235,0.011743349343965124,0.01138867449246925,-0.029779851771775532,-8.667469194259165e-18,0.006296476260659426,0.07166988140751598,0.07309284352548102,0.021737962866842386,0.08969541579433496
Binned3_MSI2,-0.033201748144490804,0.012051383555112096,0.02192694745895769,-0.028738004135935972,-0.033605179819908175,-0.05482459796057494,-0.0401415572360063,-0.056880631894009326,-0.05220260242303332
Binned3_MTOR,0.03460078557847186,0.09631827787218884,0.004395799625623696,0.0015617683974543267,0.013606281725055317,0.09440322557553049,0.10411986725712101,0.09082439449652786,0.1228923705435981
Binned3_MTOR.pS2448,0.012455290878065184,0.010630254955186668,-0.011413084373421895,-0.026817428748091468,0.019226909056682357,0.09491084174670394,0.0489413876490625,0.07140062953769666,0.06462224946890337
Binned3_MYC,0.05035376783297973,0.07712803245356696,0.06721900938230559,-0.05938922008892929,0.060306456032016655,0.023058063371729547,0.013199355434533292,0.0152227746742068,0.037535697412836765
Binned3_NCL,0.036144553032764086,0.09453268124113025,0.08448662313191711,-0.05195597866013115,0.08841430239600159,0.06898438924628533,0.026041402858870338,0.0610839120135744,0.02757356425848391
Binned3_NF2,0.010602553140762685,-0.0463041370176397,-0.11098232438109752,0.06405292367502284,0.035957469260694847,-0.029648037959217232,-0.10080712608575661,-0.015462882170520291,-0.0982802697841452
Binned3_NF2.pS518,-0.16330294115466631,-0.12297651209192777,-0.2042044593067769,0.0039147856243307855,-0.17550313012421828,-0.11871023664607842,-0.1255190332017372,-0.10635917547063686,-0.11618210554539914
Binned3_NOTCH1.cl1744,-0.10163990445509512,-0.0708344459453135,0.03947253457212575,0.03415121759315851,-0.06649690895323412,-0.11378979610738675,-0.10145822296785803,-0.11458620573385446,-0.07392453888559893
Binned3_NOTCH3,-0.0022673747267535887,0.03125985672934711,-0.10986966887470541,0.03469657515444189,0.06640811396772356,-0.06391156024472425,-0.029697772767069957,-0.10766968179118418,-0.018819481051917792
Binned3_NPM1,-0.08338216938899465,-0.0802743362272752,-0.021926947458957645,0.06748011790301503,-0.08307699626566213,-0.04831065331715412,-0.08148061887166816,-0.07371978212729735,-0.08145865105123114
Binned3_NPM1.3542,0.09774239456789435,0.10192194859546644,0.2839842188627974,-0.030114873532387672,0.09485043991692334,0.1561347534528008,0.027628142725484774,0.13615271479396515,0.03476989215743846
Binned3_NR4A1,0.12786728284976612,0.13088427723041024,-0.10798940318842172,-0.05285920184540561,0.1642160621149521,0.13489462860928209,0.10638665272452288,0.09876605265790732,0.11465251358506783
Binned3_NRP1,-0.1417829911205871,-0.25359484939335775,-0.11466311453462243,0.1826506420909059,-0.20474532840149087,-0.0412531868328174,-0.16821064489959123,-0.04384886814915561,-0.15973550599077063
Binned3_ODC1,-0.0948968456292307,-0.13598360550948965,-0.03415446374724737,0.05258348190130308,-0.03896353686661559,-0.08337729704262593,-0.16016514134824775,-0.09116902195063878,-0.14236205527546217
Binned3_PA2G4,0.16756733575780217,0.1384091126854839,-0.013042249994459442,-0.019538056843500084,0.12574562033462355,0.1304363223455569,0.10525021792336163,0.10719894344885654,0.0869398359066423
Binned3_PA2G4.pS65,0.13491144401092464,0.13493903279235764,0.0200898847775107,-0.07893229601312046,0.08824132872273616,0.19616845566028732,0.19379238055412418,0.20557201177115006,0.18137311089889513
Binned3_PA2G4.pT37_46,0.0949419520570427,0.18875880696591316,-0.022849470669114223,-0.14754914164436125,0.13576611024807392,0.11354584433776872,0.22363676707155625,0.12883346968616718,0.23258674067764404
Binned3_PA2G4.pT70,0.12995256998317412,0.1282814976587975,-0.014223480096613146,-0.0651675630400764,0.08095069887741282,0.14247041005381278,0.18691734073495037,0.14094386040524098,0.1783159327496517
Binned3_PARK7,0.1035170177653576,-0.002408116091473397,0.007349456384049012,-0.024748251283667883,0.050193929470143686,0.07258316463777545,0.006383286681816886,0.08973116839416692,0.009837804635845354
Binned3_PARP1,-0.02530012671858909,0.12758271691955547,-0.07066907498784403,-0.08170268849770537,-0.039737725175634724,0.03527107353730375,0.05645149169427381,0.015884139741628667,0.08343955814807257
Binned3_PARP1.cl214,-0.0999352802345845,0.08111611232444334,-0.1089872928126166,-0.10720998507287997,-0.09223619132597684,-0.15463338834621415,-0.05632282855744324,-0.1591131687571448,-0.030121117166282116
Binned3_PDK1,-0.02574327227264555,-0.022921446573676334,-0.08147003649886667,0.023147807136132098,-0.03535241327041418,0.014374157123298568,0.03875143130370364,0.04756662373083398,0.025909948757661887
Binned3_PDK1.pS241,-0.047803436673460875,-0.06585022615392168,-0.10583307232878031,0.03731268161077518,-0.07236470890628519,-0.02811185407807474,-0.06659372917005713,0.011151936809139054,-0.08453286227377456
Binned3_PIK3CA,-0.1319625714671217,-0.15856123479439818,-0.23721345803507937,0.16346988988667666,-0.1893784746323205,-0.12042690496196168,-0.1617835456159429,-0.11330199489042055,-0.17496082706755728
Binned3_PIK3R1_2,-0.03470851313278618,-0.08394433679203314,-0.07235530926959681,0.023418865556727564,-0.0489396929099185,-0.03243748308792287,-0.07014061040420473,-0.023835563608720457,-0.06715686444557226
Binned3_PIM1,-0.09301381956768244,-0.1280633960160504,-0.0323152755627444,0.0893811226956571,-0.15375665775996242,-0.04138355060226566,-0.1342655179740051,-0.0373589745014867,-0.13525785488884828
Binned3_PIM2,-0.08038987995755272,-0.11113403978497453,-0.044453355921611315,0.04058535000879297,-0.09789972154809928,-0.05280093186021096,-0.13729419608184146,-0.05598314006961204,-0.15207806602067916
Binned3_PLAC1,-0.049702509137871005,-0.050050574322228786,-0.13205563932183645,0.10602280439769264,-0.03624673622015823,-0.07490052242393477,-0.05522565001380839,-0.09105250469885878,-0.06049404393080709
Binned3_PPARA,-0.1378748101504696,-0.1475312595306595,-0.05074993039932788,0.08536807324119391,-0.05019392947014407,-0.12122537477134031,-0.1670423801385862,-0.11840221237487485,-0.13924169512076373
Binned3_PPARG,-0.027382065770181787,-0.038774116229717395,-0.14949364463565704,0.1306166888477978,0.0033573357323350623,-0.02321583050230682,-0.05046522196799637,-0.028996667633638805,-0.0645730986641471
Binned3_PPP2R2A_B_C_D,0.11384071017712254,0.08222029925850913,-0.0525443632971073,0.08538160974890893,0.0905154140877,0.16724856686519202,0.10316015163971648,0.14210078768048692,0.08952086384498512
Binned3_PRKAA1_2,-0.011400335164861605,-0.1128368974758272,7.811397785797853e-05,0.015200430307334872,-0.0659746945768744,-0.02410576198143725,-0.10907176170704372,-0.016796886254262927,-0.14833631034261563
Binned3_PRKAA1_2.pT172,0.037750753670185315,0.01585913164509548,0.07227385680691462,0.011718617345864686,0.049360234030029926,-0.0011786886860477622,-0.00379196915741711,0.014323578077305771,-0.019542253395329178
Binned3_PRKCA,0.060459325096182466,0.03469168524598844,-0.02164409578883493,-0.16497238471438244,0.09810879525180553,0.011323404550830791,-0.0017818738674725426,0.022554380649468013,-0.005923706201316131
Binned3_PRKCA.pS657,-0.004779600860499245,-0.044165617000568584,-0.055804993661849774,-0.09183383021509613,0.025669472717367546,-0.09201674248356893,-0.08452193497105573,-0.06923675289427147,-0.07810406149180371
Binned3_PRKCB.I,-0.03651891377805994,-0.06070662669630578,-0.07066907498784405,0.019956053668482642,-0.023333851869136484,0.016230461845857466,0.0013445654086559305,0.015884139741628656,0.020380287737094153
Binned3_PRKCB.II,0.008973252573336567,-0.08992483504597802,-0.1923298037782052,0.03939416272800331,-0.022460359871151695,0.02846831642837281,-0.05683840640898471,0.04085577349727523,-0.051818326796779335
Binned3_PRKCD.pS645,-0.030234814678705212,-0.21504858682252997,-0.1756433270028372,0.15480030814868734,-0.06171729687379654,0.03829196719219646,-0.08075926510566826,0.07052774922706048,-0.08759727114974007
Binned3_PRKCD.pS664,0.1149159087674302,-0.017803340240747943,-0.08785522750141479,-0.02504658636780727,0.0883460677926696,0.18916843448449874,0.13815095659029136,0.20757305951758007,0.12142429810323176
Binned3_PRKCD.pT507,0.013067592235495402,0.04869323730285817,-0.09878345167297757,-0.06451388142598384,0.03212631265297649,0.0731240117898451,0.1390647115910879,0.07691112071231956,0.11735342499529887
Binned3_PTEN,0.06211854146649166,0.13836805384932904,-0.08093835578515729,-0.04567097096028873,0.02314238814621604,0.06963138825656166,0.14877081391565417,0.07832696625112577,0.17205136349619737
Binned3_PTEN.pS380T382T383,0.012940359294887271,0.10533838499445239,-0.15248991433877163,0.008808610829587605,-0.01306104927094995,0.04832063810612726,0.12778394116530298,0.028874691229287732,0.13801555276582
Binned3_PTGS2,0.024312341214401373,0.11509162278971335,-0.024249766732526483,-0.14968526861564752,0.029779619060299543,0.04965364512438229,0.20120632164431956,0.05465424017518934,0.1652077914342676
Binned3_PTK2,-0.02339473566318423,-0.03126510039800898,0.06163424860695874,-0.0751847023329245,-0.05786616631747531,-0.11114441597848941,-0.08776484428486475,-0.10242296687080704,-0.06009776833484975
Binned3_PTPN11,0.08379165375666887,0.08112874178006277,0.06997598428431509,-0.024468424809695917,0.056051027927578434,0.07072593066379128,0.04537219977640047,0.08089768591074789,0.04576130394942373
Binned3_RAC1_2_3,-0.05350578115674895,-0.031612253955003944,0.10450765812128125,0.0034362037822445205,0.03819034966310257,-0.09979594072664273,-0.062436118936065384,-0.11022345978583623,-0.05558974235139411
Binned3_RB1,-0.022950556742354255,0.007862865810068738,-0.0874929756032853,0.04163746391791267,-0.019076006172045242,0.028156914531462768,0.04078788753292658,0.03407363174855065,0.06178826962626441
Binned3_RB1.pS807_811,0.12050547977553325,0.14041373349675018,0.018557099331169332,-0.08699911502950435,0.11048265398112038,0.07284367928763401,0.08462535129252492,0.05683083655528157,0.07554463182267693
Binned3_RELA,0.0735971256266713,0.0469641571078725,0.10773627329369906,0.02060897048018713,0.06612039651447482,0.07782971836856387,-0.001225669497666939,0.07478413907666046,-0.02654099261827062
Binned3_RPS6,-0.015366711839220648,-0.03902502681575822,0.0014397383808237181,0.08508617101480329,0.058220842136234255,0.004933946125432087,-0.018180023461670015,0.01336565592503597,-0.024044492059843197
Binned3_RPS6.pS235_236,-0.011315368359006532,0.0044749765488043955,-0.0029891429629260217,-0.014667256254854424,0.029816183489764354,-0.01912668854518147,0.060657377532140115,-0.005885052409917576,0.09210527690445897
Binned3_RPS6.pS240_244,0.07210529267420354,0.07890881538864868,0.03855483417411169,-0.02219302153881965,0.06791842943577096,0.06314911379216705,0.08187910555808296,0.07292285582320691,0.10020640310994987
Binned3_RPS6KB1,0.13040888196580522,0.13967258469328944,-0.04184657330250734,-0.10819562552786485,0.10789713458284922,0.09291565766972101,0.12052292677457435,0.09442662880059585,0.11765745090676748
Binned3_RPS6KB1.pT389,-0.0399596068326584,-0.09603544157313967,-0.0666321879769846,0.12768362384448995,0.04569723880743602,-0.027045914788160173,0.07427044518072815,-0.03015603398743121,0.06781309800173733
Binned3_SFN,-0.044886701139745175,-0.1265197110056912,-0.1083542215051657,0.10727587732397834,-0.06685353461002519,-0.04914751594211448,-0.10080703748239447,-0.029920559337560063,-0.08831277063132917
Binned3_SIRT1,0.04334583638536047,0.1064418884074628,-0.08372694383316559,-0.04605130159293404,0.025466127579203447,0.03677597819995449,0.10333935720567872,0.036711406769084395,0.1093763402731399
Binned3_SMAD1,0.1156169829075415,0.145689426812339,0.1701670080702433,-0.07468430508608012,0.08823337401834225,0.05598710696491488,0.048587435510853906,0.03382298705393025,0.0654202712655431
Binned3_SMAD2,0.07420020441976621,0.07073223952493686,0.059057808495692456,0.012946485105898329,0.00999151957179003,0.08972270713377781,0.07833485732164895,0.10632349143089408,0.045488967641546224
Binned3_SMAD2.pS245,0.0504217549374998,0.16478558767737497,0.08401768601186518,-0.021271916567668372,0.06375645861186989,0.10385105363923133,0.11977419755463456,0.09019305874810529,0.1234885476757832
Binned3_SMAD2.pS465,-0.01001456364957854,0.026388663288072645,0.08028286016051044,0.06525437253148815,-0.006633373870354105,0.0812048349725356,0.036737463077453944,0.09281323687985948,0.014817950663189495
Binned3_SMAD3,0.12631106733037017,0.06401085707118721,0.12628564892119123,-0.07036945771484665,0.13553034245794643,0.14388452216517678,0.04256894542707745,0.14359888188860392,-0.0036731204875360365
Binned3_SMAD4,0.2183213611093664,0.1493072027661413,0.05905780849569244,-0.06861778351140621,0.1574979006184799,0.17482879587021824,0.11649995673729059,0.17052960412490012,0.13991408052436063
Binned3_SMAD5,-0.1141965646997432,-0.1019070624510371,0.06455850127809194,0.13254897662439882,-0.08577506954138994,-0.0553617474906157,-0.14628163008225697,-0.06430691173498984,-0.15408604655169378
Binned3_SMAD5.pS463,-0.03459788138400107,-0.006368751999279498,0.011622346662021546,0.011979616436715008,0.029566268666957114,-0.010126813432355572,-0.0410538837081259,-0.013062748170621807,-0.07069557833628709
Binned3_SMAD6,-0.03939491743061841,-0.08099508408301928,-0.13876251063453404,0.07177068979209739,-0.02622217364095955,-0.040489880950224016,-0.06835399999429385,-0.05059653907957806,-0.07667933262674721
Binned3_SOCS2,-0.03639610775267009,-0.025112286222438916,-0.06594389659793597,0.06148760666553433,-0.026009808070598793,-0.12153755783638133,-0.09727519520865775,-0.13543970097286104,-0.0840639203981713
Binned3_SPI1,0.021487798559643726,0.09742549890717495,-0.1225493276886825,-0.10079156308154834,0.03849307340366853,-0.011202753037765195,0.08606621617135736,-0.005245416604094096,0.10768504265303588
Binned3_SPP1,-0.08998226895069353,-0.09896740043360022,-0.09985254054727552,0.13969237567937853,-0.09786821151389502,-0.09453568610581142,-0.0921923053273098,-0.09660479006084084,-0.10190143868547118
Binned3_SQSTM0,-0.03543176523898635,-0.07138276355183885,-0.09646227308870094,0.06293926641741036,-0.036103421817677624,-0.07670060202250481,-0.04046604264362611,-0.06396608645685357,-0.07560153619424466
Binned3_SRC,-0.05347537392404998,-0.09148969926211901,0.017170653578278298,-0.00977974234529682,-0.09579588501724998,-0.10996977733167786,-0.10346567170533075,-0.0824035670939116,-0.07104114640419236
Binned3_SRC.pY416,-0.07523283809744562,-0.1641840143756175,-0.09049123822211849,-0.000766349055663352,-0.11202288459938801,-0.11177184706977285,-0.10948730295922295,-0.07035398951899005,-0.08593391831861244
Binned3_SRC.pY527,-0.0745179258155956,-0.15494445120224815,-0.0014629704842479255,-0.026817428748091454,-0.09193950904217323,-0.13098394400174354,-0.10167109560384395,-0.08492145386622539,-0.09662564920588403
Binned3_SSBP2,0.0183524925233287,0.10702599395155735,0.09835786095565452,0.005773281717336335,-0.019539779893017105,0.0034550976515569844,0.013994551250845885,-0.022412387754817315,0.03991759838160388
Binned3_STAT1,-0.0067120702182923925,0.006370939046011917,-0.018665435592228698,0.05170948360657993,-0.013496610977621074,-0.03464989989392452,-0.019672855698078487,-0.0050409250647018905,-0.030121117166282227
Binned3_STAT1.pY701,-0.05803434701807426,-0.10023987430876406,0.060208559325107644,0.14919445148786215,-0.06224763237296483,-0.049382154674838016,-0.12230837523756788,-0.07725671804298674,-0.10050703028222704
Binned3_STAT3,0.10703394997727002,-0.014387833868195987,-0.03412187619921053,0.008609546227136125,0.07499213624813825,0.10955724310534667,0.06244308182039198,0.11109716893851082,0.03385911318377382
Binned3_STAT3.pS727,0.05685945333734431,-0.06142504944772493,0.10528262362013598,0.03756597596080348,0.045423186834878,0.10393494606983723,-0.006281067622156559,0.07403856266200445,0.032779853314029356
Binned3_STAT3.pY705,-0.0309369266901275,-0.05818836233748223,0.10050436541533768,0.04952007611303698,0.015830713363557732,-0.02369555266611698,-0.08615832777261324,-0.054669099353541396,-0.041807877609587145
Binned3_STAT5A_B,-0.010576622573943862,-0.02549252545884579,0.056631755702281524,0.11134011976215732,-0.04197535042293462,-0.009513083294855576,-0.0898586299336715,-0.018270898252003506,-0.09047055461692081
Binned3_STAT5A_B.pY694,-0.09802847109988148,-0.11005765126760554,-0.1119207151829833,0.03515830436604119,-0.10307245385599952,-0.12203777523719739,-0.15356133572170466,-0.11300737172572602,-0.13071207866932258
Binned3_STAT6.pY641,-0.006193186033118189,0.0008896488704574607,-0.13299962330481588,0.02341886555672751,0.013378588034858575,0.0028676445858389185,0.03629848240148202,-0.008083784301310152,0.015838883123955736
Binned3_STK11,0.08544777352543391,-0.03433877919019316,0.10148335668433822,0.11839844401968064,0.033508258208592746,0.13296980791601054,0.01757121030311486,0.1340702474802907,-0.030228851816482525
Binned3_STMN1,0.1690320363095827,0.20483133733684974,0.020253915201252363,-0.06056030146765047,0.10541665779150865,0.13688825546384495,0.18762078874969285,0.12130146802802712,0.17523519953402897
Binned3_TAZ,0.05428173928903603,0.05079470326942122,-0.1826145973631888,-0.1133572366619521,0.0402489124615138,0.06217019775109116,0.05029003001298773,0.07626326372142339,0.03707319727731058
Binned3_TAZ.pS89,0.07705606492760401,0.13408338694559474,0.1073975445214507,-0.046051301592934114,0.040248912461513936,0.07487952695528319,0.03824407547929287,0.07626326372142334,0.05871049665297966
Binned3_TCF4,-0.003232339223789029,-0.0024813702681707574,-0.10253305277183698,0.0007663490556632962,0.06125766449954528,-0.08736668028881732,-0.0046662885670438175,-0.09737844332752058,0.014165791635399647
Binned3_TGM2,0.07855709648859349,-0.009347181372201408,0.1439025820807343,0.0125586078035802,0.05660467577083493,-0.0013620756638399467,-0.04077695519423645,-0.023214279760663682,-0.052844652646363
Binned3_TNK1,0.017814469561818293,-0.03227529030894611,-0.02291963354070433,0.11355384261202224,0.023549864584580343,0.03556727303543662,-0.04490802186893826,0.011508232989801847,-0.08067326421671794
Binned3_TP53,0.1582562966561672,0.1426926358312593,0.04013079568002353,-0.17217965188172557,0.15974766396787743,0.09920698956256244,0.04421843052910521,0.08668046376342307,0.06469437275261927
Binned3_TP53.pS15,0.0028664083071455525,0.11471237047550002,0.13299962330481563,-0.16563806897076108,0.03599896385695489,-0.023392135743808454,0.0342865328763152,-0.03490202605921146,0.0464079275531902
Binned3_TRIM24,0.046277176269485895,0.08285575110510304,0.0508672434474233,-2.0170632320287865e-17,0.03332598407076713,0.08523987937295834,0.04826578411819152,0.04201746424776597,0.051539764568832025
Binned3_TRIM62,-0.2022515578032255,-0.08319478391132784,-0.05202627836046884,-0.051709483606580044,-0.2072255668606037,-0.2711625614175007,-0.22147097566265028,-0.25830663100126805,-0.20318203456124617
Binned3_TSC2,0.11178221475005955,0.04862417693789022,0.04625946678314485,-0.050751009338907783,0.13541289624782735,0.14491747248264364,0.08835098813061175,0.1463429554634479,0.07427409110700263
Binned3_VASP,-0.03981665128184827,-0.0459363519788289,0.015994427741440186,-0.03205719740343019,-0.0058927483143022905,0.0053854898018703915,0.020700776968989556,0.018490803737636112,-0.0067872878574036614
Binned3_VHL,0.034176430099398185,0.03201722381364778,0.08928733848583019,-0.05047243577737521,0.07041349166731176,0.05940399914368714,0.04908752922336649,0.03877329023045047,0.015493414956174978
Binned3_WTAP,0.08476248772261089,0.1438101759773689,0.05781908544553173,-0.03429947551321943,0.09872046806005985,0.10639657836868936,0.10009567817771746,0.07161789038652894,0.10018187606416602
Binned3_XIAP,-0.01403075994981258,-0.0670258117270649,0.015865016940504628,0.04818324993783196,-0.005845070129662409,-0.024084696958197694,-0.07333783189464423,-0.0242650589276458,-0.07728207610510544
Binned3_XPO1,0.11617681234232453,0.08085233209574545,0.052427954397048386,0.03809753056033296,0.1000367414043262,0.17280314080612397,0.1264223731344204,0.1401655965116773,0.10529226911898777
Binned3_YAP1,-0.05125468259271842,-0.03510052639682721,0.0013760135423469622,-0.007885317148217533,-0.05568970352242467,-0.11847064780700188,-0.1409027213624219,-0.1329815314068858,-0.12141365479879303
